Account,Balance
0x0ae6c833121d9757ddfa3586b49981b51f73f996,29.253706
0xfaf7bd1721491a6bdbe67b19f6d8702872d327f8,28.798380
0x4eb05370f947e57bd02e9e84599c593f38b7fd04,27.678989
0xf98bd370d7a9cba5dfa4d824e8d5263406d1ad50,27.626353
0x78fb055335d256cacabca498ad586aff178b0108,25.375441
0x5870121ab7c0335ca48362e360472dbf9b38e956,25.375111
0x1e97d737786df74228eed4862d222bda6adc11b2,24.399031
0x77a399d1309b93e66e603caa1d50081c33ccbb9a,24.378988
0xf4bf0ed91a3715b1f3ce9976f6d0875651199bee,21.471306
0xc1f318d5ba12fefd3f28ebcf10a7808caa4150cb,19.604052
0xfc8d8d79235928fca5bddfdf40bed593acc48c50,19.557072
0xffb6d3c42b07c17ed0b6be1136d2ebc599b2562e,19.525170
0xbee59742233f901dd39b23dbfeebc990167e9919,19.519599
0x03e106c12c08231a2e389b9c3e4c17153f8110a2,19.517605
0x50001b347845c968053ff56cf0f3b07f144d1607,19.514219
0xbd6f70e8b495d34181fc09eac18304f9478f2011,19.394805
0xc95693b9130782d6d86124a1ccdc631be2090318,19.021350
0xe120e76e733a39056757353d4f8e04309208ce08,18.078343
0x0d703ccd7debd7f6f4b0ffb29d2d710d19b09025,16.882759
0x7f7e2f299775d8b3bfb924b7055ad3e953496ea4,16.763995
0x4768a15802a38f13020138e706c0f56cbf5b553b,15.143299
0xd976c302315c7af9d74eb08f16140ee3a74d9ece,14.827137
0xf8d04ec9c13b1bc9b8ee4d2e18c607d52f505a48,14.825000
0xfd3b219d9bfc04a2e7c5ab05279c6e087840d43e,14.639659
0x3982f633c6300b4f5ee54848c5a3a04771d81b14,14.638900
0xfdf519cf7e4b386051d3e2ca280239e578fe766b,13.852244
0x4883676abc2759234231b71c8ff7d2b33947938e,13.663700
0xa3b9e0abbe3cea062d0ff2eff22503723f0eed6b,12.885685
0xe6f7b37dd383e761b3a827679efb63ede7e38942,12.820678
0xb3dcf09e94fe53a186d4c366a5dd7fcf8e5c6da9,12.687696
0xa3fa1fe311bb7936468a5e448dd7c936ea46cbbc,12.687696
0x0cf15a5e24e89390374dd792f49e1b8901d8c6b2,12.687694
0xa6f927ed0b5c028a1dedff14d3e5252775fe24b2,12.000000
0xd3f4e43085d3cde666627030231c4e67be2970a2,11.902916
0x25dcd216a6cd6b4ac7574a33d7163755893a0e7c,11.845720
0xc92dcee8c031e602d57b6f0838b0137ca36e52c3,11.711846
0xb1b1bcc8a6d8f73c782af71e1a2f408dae256b91,11.711846
0x3c9de2720d29f0f32eccaf64577396818b5fc635,11.711846
0xb1a42f51beae567c968c4f61446ae665a8b66158,11.711846
0x89321b6f6f72c55793e0d85b1f32e23945195ee4,11.711846
0x72c201ba7abf5c75b769bc2c5d383539879a0b9d,11.711846
0xc8e1f3d229ffc2157e3b10cc06f070caa3813f05,11.711846
0xbda82f37982fe963e23ced0aae2abdc7975a651a,11.711846
0xbc428a3f70718edfe2c2a701250af39f932c2a6d,11.711846
0x6a5a4e51be80cc638cd059fa25ab2c521dc6dcd9,11.711846
0xd64f4546fbaeb06839b638d8d1d098a5778e7ce5,11.711739
0x701e3c9c1ad9a293aa1a491a71c4bc5b10d19b2f,11.711732
0x6cb279172ab6f972494bf3707bf165c6dcf8be58,11.711719
0xa27b3dc98903f86992e1907d74fc321d4bf06136,11.711645
0x4e1ae914e91ab728bd1a7cbb47e2428eb393438b,11.711585
0xb2739409da80e233a007de44660f42d658e30929,11.711545
0xe83169c20f9087532482e833082e5bbb68907069,11.623324
0xbf92863a3b047cf7cb4c8718c0aaa8f321ac3d4b,11.623324
0x510d39a9204a814d43ed62b4e82ac0d7cf1af645,11.623324
0x473d598ce98ca40fa4093370958e00a66e644e8d,11.623324
0x796fb0ffdc1e2dad0b56f704000670c07fbb56eb,11.623324
0xa9e9a8d60e63d21bac86899c0d7bef1d1072ce5b,11.623324
0x1b738097b1c83a119f5c91a588646b0855ae47c8,11.623324
0x116f398a02eab9834283130b11f600ba45962aa0,11.623324
0xcc1108c60da82cbcb99e768d981be734bde237ed,11.623324
0x2c768dff0bbe16bbf461d192fa9141a5d58310d0,11.623324
0x793d142da10aa17afbddac0f79342d135720826c,11.623324
0x069c2770308eafd9fb0698a99198eeaf4a3564cd,11.623324
0xf643dc23e052466adcda1593dc99b1bde1cea166,11.623324
0x84342f717b5eaa2bd88f95c4becf64e8d0945d60,11.623324
0xe40f2b2e6decab4efd8dd3c6c36b2df6a6f60994,11.623324
0xc126e462c7a2ec2d5feae8f890d5dad5efa782c5,11.516518
0x1d2686bbf6ad613ab9d72f4a81f253de908cc1a4,10.938327
0xb62883066272acebf27339401dcdc5e18246463f,10.937930
0xb6439e5e01b45fc5b1c9867607e9643196dade0c,10.935002
0x09cc3a506eea90c06c86bccfd7adee1c17becbab,10.932316
0x599e9547117c7b84857c53a6c85210be138a641c,10.931721
0xe5ada13e43263a26289ca49f33511f02c708d1d3,10.925863
0x076655696e3abcc91f86e6d91c7019f9bae6f014,10.916278
0x4ffb3ac0c2834d509c9afe62a9ca8c44f93462f0,10.802267
0xaa66fb6f5a81d9f2c310fc40e76d9af4820facbc,10.735754
0xfdf1da05fc69a83e58200626c25f7bc998ce82aa,10.735748
0x1cd1a6c4570c039368f5456aa82574af6567e6f6,10.731834
0x3b174445371dd00fb766357f29118ac6a0aeec1c,10.731632
0x8a36c41e2b7d0ee24668729d08543ab77a99dced,10.731431
0xee33d688fe27a3a754435c50f8a12654d5327a16,10.731229
0xfd7d9173403efd29f6b0b576217a59fd426170b8,10.731027
0x66109b3b6348d1df6bf1f8d998e527b967f682ea,10.730826
0xa129d5436fb797ff1d9c11b5f9d3ab0e27dd34b5,10.730624
0xe874411d6e354b93be52b05280052c193550fa03,10.726993
0xbbdfe37f2b5d2b7e86721324336abdc2221c4be3,10.726792
0x6069a291fc1dbbb0782a1314b6fb06e6d25b22da,10.726590
0x2338e4897119a104a3145f7b500fe98b51a56637,10.726389
0xa3728c1f3ac52ded2fc69d3b95235d7a6fd2b377,10.726187
0xe8fcdb117a5f0ec16ef040e6fe3f675390a7bb5c,10.725986
0xf574fbbbd0c29ff2dbd10839e33793a6eafde809,10.725784
0x1d7375a6ffc5a60b435558859a2762cfd6c6b07f,10.725583
0x2778d237b3293e3f5afa4edef4d75ebd3e6ba2bb,10.295022
0x50081db97ca02ef971cfbd5773f32d5509b150f6,10.079300
0x5808f403d126a21ebccbc7bbe7b02b7397e0b7d1,10.061147
0x3f505b9fdb7c75d27d45d3a899457dffe3cae17e,10.033128
0xd57e9df75381553ce9c154712ac7f73eb206bd63,9.925379
0x24b7a12395a3b51857810f61700e4facc16d600a,9.918669
0xe274ae86ff13c1bbaacd3662ec5fd7279a18e28f,9.912366
0x33d7147b957c1d1d0bb17d2b09e1d85e86be9873,9.912157
0xc9ac69013f041ebee6009bed69047db1a795dbe9,9.911977
0xbafaf28d01aefec4cf16830d2187becd502c6e0f,9.911878
0x1d0239e4e185f5f3fba605897849744ae8b5f333,9.911096
0x41602b8582f474eb9c029dd502e7dda119345931,9.911025
0xdc7ec05bf7781f9e861ee5486023dc6cf71fa7c4,9.910729
0x85ae199648e56c8f28a52c64323a762ade90b90b,9.876060
0x68f66fac4b02419496a7c1d5ad5f093ae67e6e50,9.840233
0xb6fb45af6ecdd1b2eb80ff6f48a595411e8a2689,9.840078
0xb25ba6cb5bcbde6953dfb7ecb16b1c38351b6399,9.804738
0x325199e5996086f054b560ba952db482a02e3018,9.798823
0x43b8ab2b4d4585a7b988611641f034cc9c33e96f,9.798688
0x8d17299c9514193c0daf90bccc658d82e49359e8,9.798665
0xab69cb3eab0a103239e93fa76f771a96b79b33ab,9.798665
0xa599aae558dbb5478c592770ef4b749e607e52fc,9.798665
0x315239e54c6e5ac8441b17c58b2e06eeefcdce63,9.798664
0x3e70c041f87c66828a8adb1586150e7096c77220,9.798664
0x6952d59d8fe6cb97cb573ba67c6d217892b221e3,9.798663
0xe86e628576c11611047a55aa8438a9e11e7b8674,9.798662
0x1ddce023f37cbae76bd783dc8b0b20dc1b8c2b4a,9.798656
0x7be8bd0cdbfd5119934cf3b672e90938244764f2,9.798655
0x6851f2157f6f851434a479ae5e24ab0d288ed754,9.798655
0x14d13dba6b4dcde7d75e670274aa81d5044ea0d3,9.798200
0x5b32d4e7490fa9e0e722c4c3bed330fca43203eb,9.798048
0x40cab21cd06c56c73c4dd520bfcfab14c87f7275,9.793375
0xff8362f3ad8bce38382cad803fc7449c589341d9,9.789092
0x3bcfbdefe1b72610a1fbf7be0c0a4ac9aa04cfda,9.788792
0xe8a0989237f37b1760548812bef5bf0cb7c5d039,9.788422
0x53242650781961aea85a4ca052aaae86fe368331,9.788288
0x2a068f207215241f406d01c5b0f767ead62f28f1,9.788224
0xde8471c53022115961f5b4eb18bf3c4c802d8970,9.788154
0x16c6b7c823f473025962cf680f25524fbc6b487c,9.778969
0xfca4dd58878dcaea060eace9ff6397353797f8be,9.770016
0xf6993523e1c7c22dd95a4451bc65b85d63dfa17d,9.762705
0x6b92372fb128238c44c0c204d12da88aa0b1a692,9.762556
0x9f4ab09f3dc36411372e8327bc925f7c527d41fe,9.759863
0x617b08d5691b462df194aca047efafb8fdf0ddba,9.759838
0xd59ad443d3ef809e6cb9daf524636d18a62cdae0,9.759824
0x7d01bba19b2326cccfe24a3262e7e6bff804e65b,9.759720
0xacd33e2f4ed4df3c20cefbb99a1810c76d0b5d6d,9.759718
0x16bd493faf944a63694dd44e0808c760c20bc2f3,9.759716
0x29a75873a4958c0719a42aa1615df70a8bf16f64,9.759713
0xe414889b2c129d2c65e96c4ac88ad46cb1c07549,9.759711
0x1975af4fee750a3cfd47b99dd2e6f26f00411d40,9.759709
0x65e4090a74d818b0b2d3c74e1e9c5b0c46e4d054,9.759708
0xa975be15ebd216d04c3def08eafceac18d42d46a,9.759708
0xf76d220260b2c2cbbc7d0b2ab6fabb20d773be53,9.759698
0x00669622c5e504f0c7aeecf6e1488f4a29b6a193,9.759698
0xd06946840807047982ce497c209c4a713d2a3e5e,9.759698
0xbaa77960cffd3193f68896e95ec3624f593c588e,9.759697
0xd1675f9b91bcb664235fdb442b5e53b2b6b9cb34,9.759691
0x15ddb96ca6c6fee2e7210614a5cff9ca12c1c5d1,9.759685
0xce89ba16c8019f21ca10174da02f129b3f086f41,9.759685
0xe0add8e53d1437898669b99dc77b0b6c607a1a76,9.759670
0xfc669de87e1d8c2ddb51001d40e2d524b1797a4d,9.759669
0xbe73eec01669dc666c44921a448f829c302c0f76,9.759669
0xdc9d96b157e453778a57b03744bc9f7b2e65570c,9.759666
0xffd161a2c51b49a3042a8e311f3e9e535ff07d71,9.759664
0x5c1f52faff17790b0fcc32a75b1ea7e01190e6c9,9.759656
0xb16393d3ef5f5e78207bf1f9d88a20e66c70ca01,9.759649
0x0a9c078491cca36b5c7b0a701d262e2c490e68b5,9.759648
0x455ca078b88015b8d141c58af470a76a58433206,9.759617
0x8fab6b29f53699f67c763c6d0017708db81b5ad3,9.759547
0x1209749030e0820f8b9dcc1971960445ef7e7ab0,9.759547
0xac6fdf9cf95ecc1566ae55b9988a551472d2172f,9.759520
0x84f0df6d33b7df78befb8ddb815ecfa760fcf2c2,9.759515
0xbbd100aae485cc7b65163b561d8bef1c63b0136d,9.758632
0xf005e7bb2e509f28de104e0229044f43c1d4444f,9.753139
0xd7bed119a3fe0a0b1ae4c8e46d6c20d293fe0852,9.667035
0xa1848aacdd0668f321cd31110868a13f2daf5d02,9.592295
0x5016ad80a9a5e88e32e23e8408e2d2a816d4c0a1,9.517694
0x9384357bf0d28f524d2ae271cb45574c7cbfceef,9.466249
0x21e56836d6da54db98b1f3e91aeb9251c13684d4,8.783862
0x97d673200b90a5502e1af310943f77c8d412ce8d,8.575895
0x894e657550a970a1708f9402ed044ae21be24a25,8.485267
0xa4d9ba31c1b26dd983b8278d3710540a9810669f,8.155437
0x2aa3374e1457f71561687db1082f83e253a0a3ca,8.032695
0xd99eb044687ddf0e47cf1b5e679e895bd4953da6,8.003297
0xf18407e52dc357f69cbca05e256643cfd9926c7f,7.926926
0x267af00983d4010c0af58d4cfbb229ad84f80b57,7.905847
0xd7fc24fd1953982d46f99adfa7badf1342498e11,7.807869
0x7d8d20fa45d8b3754076a4fb9513a53918477953,7.807862
0xdb916f73e8735b619a3d6c0f9b45fb519fe4296f,7.807835
0x73d9ac8cdb2e0c7ae1e743ce7078ab2ea4b08481,7.798206
0x29e9df9a1c10d59b2aba5b71c3dd923fec720569,7.762479
0x8c976a43f34fe14313e65b90ec5a396617cfb525,7.707922
0x65aaeec60c6149bf18753f5d2c361ecbba22651a,7.672087
0x61beabb01bf270fa63d5735fa725d18d742bd33e,7.042578
0xe5d2df9ce6605f4776a81ccf8b98eb3a77561726,7.037567
0xb355efb11549802f6909ff50aac0fe9d7d90f740,7.037226
0x3ba9c0fac7cee76689a31343e4b074c711a04a55,7.000000
0x3f890f33d02953b87c7e105b20ec50a918bdfc09,6.970567
0xb5254fc5508e808ad2f74d963b7357d6a7f15edc,6.831865
0x8a9b989d61499bb1693e03608eb5fea24c3b7711,6.782798
0x2281cf1065169159185334cc35525bcb8a6f484c,6.761320
0xe5b2a800a957c2902796dbfd53a6f2faf030ef05,6.718979
0x696784785bf6f91da145cfd27665a5698710ed6b,6.680747
0x90ff89c637fd1537e151b8ced1d1d0cb94e31ca6,6.424757
0x443195ecf3be4aed1304711fcd09ae41bde368e2,5.855862
0x9f38c4436a29e77e0a57cda343664f13d1c0fdf7,5.855853
0xd1300820518f362180c747cbeeeb11e443bb8cdf,5.855843
0x9a7bdfe1c7d76011d1c3d6e1ed74bd92e6cd4fe2,5.659357
0x6fec46201a6f132c81142ac49a001791969520b8,5.644095
0xd51210768644f30ff2b18d157254d0526dadb2e3,5.639731
0x9e19c8c636e903bcc564925573602e19afeb8c20,5.606167
0xae610fe09dd4826017de4a9f275ffdebbe75c7d0,5.505345
0x97a583a18507364cbf84f5f4f35b187b283f0b55,5.462283
0x8362cb1c821b83ca0026099a4918668a4a52a504,5.310547
0x03f8e4d75dd80c620f417413475c98232caeed3e,5.293431
0x96b9689651a0bfd4795d13e71848aa25a3c91af3,5.080710
0x593ec68d5d6576ebcfbb8333e348e85e0dfaa780,4.973520
0xa631af7cfb48ebe9fc88c0226ceef50e0b290a89,4.973479
0x5141101a5503690fffe294b36d8c981fb0bbdfc4,4.969418
0x5786069f27316ce7c49adc676d2a9e2e72b9b252,4.918047
0x326dab8ce008467a3a735209d4b96665e5550e96,4.917657
0xe1713016602297c58a3aa0dcbd4b873910084a21,4.917628
0xf8a76df9732904294584a53ac344a41033862593,4.917556
0x2bc57a2420585bf61e10b1cb5a29259e14d4bda4,4.885534
0x772bd3a4438bf2643bbbb0cd8ada6ee48d568ca1,4.881342
0x5c21289b0e1a48353e7a439eb5c416b6040ddfb6,4.879939
0x09645d9ab4bd7416b8fbe8327a273d0961a4840f,4.879921
0xd0737719b3afd0a5d86e067dd81fc7f7080ccaf6,4.879912
0xfb8a82f1111210232fd45206fc8642df29383ea9,4.879909
0x13611eda66a4bb0350926345d429f000d3f911f6,4.879893
0x525f6c9d1a766aa238906ce5f9921d94fb81820b,4.879888
0x5b84cfb2660d510674a8b6ccd01659d2521fd5c1,4.879872
0x4d66584bcc63fec0bc07fcdb9477547b1f0896be,4.879870
0x7a32c64265209562c004c8298e7ee0edcff07c83,4.879852
0x25b3bcc2d83567561d1813bd4a3703bed5832254,4.879842
0xeb6112a29cd11918885dddbd7f3db7404642ea38,4.879841
0xe5a4797b510b8b65a52a23dd60c3ea4d5dc8c4a6,4.879835
0xb4b4598a12790b7d31ac202b8707da96d9be9ebf,4.879809
0x0f7662fcd596ec65e3eb437c6ab6c4e001881d70,4.876952
0x89c77bc8047c64b144303e4492ae7145d1a2e4af,4.876251
0x506ad1fe7bd039ba4db63e680062fdadd84e8c75,4.857879
0x48872ca0097d890708750e7f0b384cd0b83a8015,4.774044
0x2ac2c30912bc44756411a6ab971f073d139819a9,4.759354
0xa20b8eefef9c22d7d93d021cc52b2d1fd8cc90d8,4.721642
0xdea93f5734dfe33781943a1a71f2b9274b4695c5,4.683497
0x8b841df1785a3aa80685b20d0e1a7afd6c62c01a,4.635070
0x2b0685c5d0d7c93a4f944ddb16a8c339393008cd,4.486919
0x11b8ead7b2dcaf39f8cdae6c7e766b03754b5665,4.400823
0x912804df58239fff4beca2dd6cfe40d2e7b05e72,4.391019
0x63270e170869f00442230b544964a3bfc800478d,4.387595
0x0c9f8bbaacd6a50221db617de1d14b89d75c153f,4.363693
0x1d05962ce92dee1043ed61effeac8be7825a3959,4.307093
0x777d7c25c8279b1c195e043c4157dfcc764365e5,4.194924
0x15653f16a8bdee84a0b72cb178fee023b9416dcf,4.128141
0xf33855cf4d2cf07ebf7a7ee8a95512969b9c3251,4.000691
0x38a65e4f6abffc3fb4a5d06044305d50726c507e,3.934981
0xbd955e0b91ef25d32e7e06edf255c45dcbed0e55,3.904216
0x2531c2a299971cd5facda0d06f2121735a1725e7,3.904083
0xf742c1b7eff0979ce0414da2f9fa74858f7338f3,3.903982
0x806e5d382b02d01b8189f87f6869e5151fcb0589,3.764067
0xccf6db4708e56bfb09b4f1370f0a0716fe91144a,3.436257
0x459ba8b6f6854ce424bb283c9526294f0751d294,3.349992
0x17365a89c4781c5306c3a920ce869af1dc732965,3.337915
0xdeed762b0464f3cf49f82f0a392a00254af2b789,3.327197
0x5eb4af60f82553e14139ce15572b9a322ff13454,3.264265
0x9b66f70187b085b0fe2c3e56607b4472829b30f4,3.143755
0x495aa7c2d597cf496bc65b3d0e2b2a78de2321d2,3.123038
0x988b138e3c36ea980ba4903b5cdadd3aaf888ef5,3.053825
0xf81f52652a0598a7d01ab8746019c914c1cb3e42,3.045742
0xfcd8da4ab0fb619c6f90a8c138dfc612f5e49e44,3.025751
0xcf5b2676d36d921e7d495bf16d38da3dc41848f9,3.024993
0x898da5316706a0ba9e386bd24241c8e5290579ed,2.988629
0x248cdc1961f72347ed22d0d41574729d25d5f308,2.977003
0xc92c4df3dd076d3ef60f2c6c533ee16616f4d8a5,2.948155
0xe009329c19d50b9b93b441bef90add98830853a1,2.937926
0x9c0666fdf14995c66f1ea8716df05c2c940d29f0,2.928728
0xa06478d1d60e972b6944eaf96c3671295eec1ec5,2.927907
0xf9ebe1f04ea1a683343d1eb354080eafc63f48c7,2.927862
0xfb05f851933ceae8b70703d04c77267cd40c4224,2.927862
0x85a0b544044e7740bab87c37f1d4ce7d29b1106c,2.927861
0x8156a302a3cd0af702836bf2bf7e9f40e23e7895,2.927861
0x915810c5166267d6f9a3e65b207c66e208c41f50,2.927860
0x9496bb8b1ab607602f8705cc5cea25b51ac2d7c8,2.927855
0xfebdc0219235d53d4bb3feb3cff06de8c28902e6,2.927849
0xbcb0353575ecb4e2ac690af8179d6f6373dbfcf1,2.927847
0x20f391024bc1b9a9e72d2ab7c4dcf2ea646e513d,2.927844
0xb50979a66060238f275351c866db23628d085f18,2.927843
0x2b2653359670bb06840ba097c9eb6fdba350c181,2.927830
0x3245b4dd5fb91b09e8edb52b06fd36d64afaaf90,2.927830
0xc1d437c68de4c92186b1722f6eb965a2278cf54f,2.927830
0xb6432e4e9e24da9d406bd27ddc19b00bb38f6f58,2.927825
0x7abe467688855f9bc0a7e24880b60438603b676b,2.925706
0x6f4f9461a33944ac4d490a4881502e302cfad84e,2.924834
0xcc38ddb80f78d3e29d695e7b0f88beabb17ef452,2.924828
0xbc0083d8def157659492b5cb7bd762142f325d7b,2.924817
0xc20ec0df8dd9033eaa72048b5f8f4598a91161ef,2.924810
0x4aa8a941893c3eeaec52ee1e11b6330ffefe1c7b,2.924780
0xdb09514617803a225b0b3bbbae5659e2f667fb2c,2.924654
0xe8f53524e5e658c7010251a847f5d52b1dde9629,2.919057
0x96e27d2b5d641d0fe6838c77605450da9192cf63,2.908021
0x8c6278b35ab82a9461282b5980179126bf4c1b2c,2.862882
0x5c4f728b3d7e3deff64087eb1e3edd9fdd6b3447,2.784911
0x1ebff8ffc65b298dd350ae454d68db256e0cdcc0,2.773111
0x200d0ea9ad4167c486428769f7eef1834372990a,2.772190
0x42630764fdc2a83e07a7e6f1c39739c489cf0006,2.770973
0xdff9dd04aa31a306d059a71306201cb2acf9c838,2.749440
0x55af6a4963b99d85e86ad2c94c2a71ca303a5a5d,2.706382
0xd10c08577d53824f3407f724d0dcb98956c93b3c,2.596543
0x80d80c080e135acfa27ffa6ca8690cdde4cfc673,2.576283
0x27ece28bfbf510ac79e0422bad99bc45058b08a3,2.503863
0x3d211a36529b7441b6d4680a4fd7c38d066af35e,2.470578
0x0d3ff9044490b3ed250cdc14c50757665073056d,2.439885
0x9a2f0213434cb33f2ab2bf28d5b3718b037d95b7,2.439681
0x2d7788bc38b40d872834c800f9e6094dc47112aa,2.428570
0xd308f070ed18e1793626a9372e243a4e91915c83,2.404438
0x424f504f59fb86f36cebe2f0be66d1046807c3d8,2.383722
0x5e0510cdebca0bb12401e47b19dda7bbd181cb24,2.279792
0xd51636f6f270471308030ff394fe6a041c572485,2.272031
0x67c24e49250e9ffbfa8d5224ee631754d6dbed91,2.222682
0xcebf3d5504c90e1d4b8948589afd9b4f091fa908,2.170767
0xd33c6e993ba380b6a17a6d18fe0e25bf794de829,2.147477
0xe88638dd3180e4c6bf5667b7e4c12236b201989d,2.145671
0x68df4acea276b36ae75a546c38471af25794b598,2.141046
0x357480d149f181ae853a650715b0726aa062bc6d,2.105481
0xaf477d84fabd47382c71a1f0d865bd7cbb77ee00,2.050535
0x7457deacfc21ae4d6adebf5aeab823ca45e09e54,2.000000
0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e,1.963400
0x74fc662b2ee24f5ab45eaf4a1860bc8dcaaa7bd2,1.956119
0x76363226b9e31b78c2077ecea78f440d81299f39,1.953952
0x58acb232f25710cb1900ee4e6212bdacb55e0310,1.953782
0x26463f18fa1f6d850542b13376edc152ca8e970d,1.953044
0x7faa739ca41c3d09331c22d6cc00d6756ad1bcb3,1.952496
0x231d73d0f399fd123e1b9d3d04050f4fb7ba07a5,1.952486
0xd4adce2a46360a4ef91fc0c27d40e7113799591e,1.952473
0xfe30970ba982f7c98ee27f0f22c33656dac3bc70,1.952466
0xe55e6a6114478304efb30a65c497701d8a371682,1.951960
0xc49192e5fd5ecd6c27f532ea722031d1d13ae422,1.951946
0x1f3724722df10f72445594d90902933948b5e4cc,1.951927
0xd8f84fbb6f87ecbb4eea54658f7e838e21b4a0eb,1.951920
0x239704d11670e85b3fb3c70412a0e898caf6503b,1.951915
0x0964315687a523aa35a8c16174cd4f2e93ef45a0,1.951907
0xab9c34954a82f4f0e025fa82615719b833083369,1.951905
0x1682db78a752c660b31bc185ef0c4e221bb93f36,1.951903
0x00b08309d67eb1d92713ac689dc7a0d26fabd230,1.951902
0x71a099bcb82591a1e69cc3ef3259fa872565581f,1.951899
0x8d4a28c1ef5c8d0d8faab2f21aba6af5e2088cc4,1.951895
0x918bb40d4866c291c9eff1c40fe8f005582b075b,1.951895
0x6d393adecb9c92a93a900e5bd86ab796c377bff0,1.951894
0x5ab42f627386362d839ef948dc3b8ab6ed12c9e5,1.951889
0xddc73fe33d47cedbcc8967569beac5416a9bbb13,1.951889
0x8a15a37d60059b072ecaa527244a0ca671cf1bc2,1.951888
0x9d45d5f8d6ae3bc22a2fbffa2eebd252d690be19,1.951885
0x32179abc3794be131589a02860f527c7b42e6cb2,1.951884
0x75608c7ee585e6a2148d1658dea63c28944134da,1.951882
0x517750948ad729fc150631ee52dc1219c8492d2e,1.951844
0x6bb1378c782d674e4127927b7de5569b4988b372,1.951528
0x17472e6e10d949b0db944a08774b9373801fcf24,1.951496
0x3ad003b970504937a6269c1097dcd8eb08bfbe23,1.951015
0x8b2d39c3240497393a4a5b536b252dc7606e0038,1.950626
0x42a3eeac9538d2108f01c1b383b0cccc371bb1a2,1.950252
0xbce8f73b919d6bcef1b700b9b2124ae5840457e9,1.950180
0x0e4042457c92429f4d8bcf48aaf57a75ab59ce53,1.949893
0x9dd2d1aa6b4e5253c55ddbf91af64e8c71b53e6f,1.949865
0xde25f12a33b9753bdbf4d1ef59fd9aa3c2c409e6,1.949806
0x65ef8fd6168a4bc2cfebf83b0c83a8a9b7aad1f9,1.943092
0xd81ba30202a68204dc6007f949ba890242666d05,1.928777
0x67f880b0f8d8251c3b0fbde0cf3975915aaaff04,1.917263
0x8149dc18d39fdba137e43c871e7801e7cf566d41,1.823269
0xe2b2480650bd7a8cd9f2f6c43e6cfca1708a1aeb,1.766998
0x4b43e35355808e7fb66915a96e7067f50471c8f0,1.735796
0x392b033fc9db637ed0f4e87ecd21eba5464a1f46,1.620558
0x8a21305a3baedde5b27cd00a28a2dc1831658a3c,1.620414
0xb0e424ce85679e518940d7c54e94325541d11464,1.589133
0x04580156fa6ea8fdcbb7c009289dc77d21e466da,1.588569
0xe387fdb64c7e63bc8140a4dd986f473b9da1b529,1.538550
0x12452bed9acf21a7d449f19b254889a5aaef98b5,1.531870
0x077a4d7ed4551cf27ab2a3484e4d4850f249393c,1.493041
0x96e90b78555cd8b47fcb5f0017d42565a96ddb2d,1.464156
0xaaa94ec1d5c58493257fa6811503e5cd5aa02410,1.463957
0xfaa0e7f2a52de5746456ccc948990a2d7c008e93,1.463930
0xd4e46a60ab61047dc883321907f9457b3bec4853,1.463927
0x8ef16fc940c3e88f1bfa1edb3615ca0ae8496a31,1.463863
0xfee67e980f7ce5356f359d97b8be8aac60d3fee4,1.462387
0xa8e35360c2acf611df5d2a9b1d3710836e955b21,1.447415
0x7e033b94ea46646484d25028dad6288934ceaeda,1.414205
0x7a7a7930d462b959e5d1b34b0a34ca2452dcb1ab,1.401284
0x65b38802f7918f8cf04208de9f41ff95d954fb4a,1.400185
0x13e65d6a92c092da14046c332a7c89e2f35cf317,1.308516
0x805b37bc66b614bd06f8b5312663ec7205c0ec95,1.307849
0xd0b3dc955e888ca7ddb89ad7d40d876a4dc66e2d,1.304666
0x4e2134f8c8203e2c779b92190401b9846efd8d14,1.299100
0x4d447b03034affafb20e64a3414fdd15a940390d,1.285558
0x6bf166ddbc6a94da74d3614e5eefeacc8f845831,1.268733
0xbd23497f0bff23fbeea70cd14d923ed08c5e480f,1.257487
0xfcd0845cbac7e7af231573cdc8767a11e837a868,1.248854
0x77136cc9000f4640946a810adc8066ebe626abb9,1.219292
0x385bdd7d1942673aa25e87c464db8092dd3ad088,1.205143
0x26fde1f19c3e646b47d3fbffd3eb00e9053b8c0d,1.177171
0x522d9510dd3d8459ef494b451c6488c881c23f16,1.173798
0x7f2ad0e59be7f0aa04b7f1e8bcbf9b3a3da94c22,1.173313
0x1672b80bc6171b14a7c19b27d1664f92f984eb81,1.171150
0x85bb3777f18436cce70dd6e5ae600d889c45904f,1.171133
0xc59dcd8a92f6f0019cc8efcb365f8e08ce7ba592,1.171081
0xd5eef30fb5aeab0b48e3f460beddf01965cde3ee,1.171033
0x0b64dc35d86f18cc9b41b6b4a0b2badc668c9c69,1.165332
0x520fbd4482b758b1abb9f4cd2b7ce62fab65e664,1.165161
0xffbcae7067b89e5db83d1dbde78310d49a52168e,1.164296
0x8a8b15273b3e9aa46eff29647da7a8748dcab05d,1.161761
0x88920ce993913dff5f3848f89a045eb162d049c2,1.159311
0x6a931551008755f6478aa2615d9f66d8df2d688a,1.158870
0x13b30c5ea52dd417ca4cfc1947d542b617b84815,1.158400
0x251073bac78f99b172b8516809a58c76f8e98363,1.156086
0x841377f869d68b0793f2c1e5919277e0ae92e213,1.152379
0x269c4c5abec6093f902466a8da6f13d190628928,1.148505
0xf2defc5605e8ac23606d80db34225f1f50b0363e,1.146350
